91,Sneakin’,Drake,635031,2017-01-09,['toronto rap'; 'canadian pop'; 'canadian hip hop'; 'rap'; 'pop rap'; 'hip hop']
92,Controlla,Drake,634444,2017-01-09,['toronto rap'; 'canadian pop'; 'canadian hip hop'; 'rap'; 'pop rap'; 'hip hop']
93,No Heart,21 Savage,631329,2017-01-09,['atl hip hop'; 'rap'; 'trap'; 'hip hop']
94,Traicionera,Sebastian Yatra,629883,2017-01-09,['reggaeton colombiano'; 'colombian pop'; 'reggaeton'; 'latin']
95,Hymn for the Weekend - Seeb Remix,Coldplay,629381,2017-01-09,['permanent wave'; 'pop']
96,Sidewalks,The Weeknd,625342,2017-01-09,['canadian pop'; 'canadian contemporary r&b'; 'pop']
97,Weak,AJR,618041,2017-01-09,['modern rock'; 'pop rap']
98,Don't Leave,Snakehips,617280,2017-01-09,['tropical house'; 'edm'; 'electropop'; 'pop'; 'pop dance'; 'indie poptimism'; 'dance pop']
99,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,609316,2017-01-09,['moombahton'; 'pop'; 'edm'; 'dance pop'; 'pop dance'; 'pop rap'; 'electro house']
100,Fresh Eyes,Andy Grammer,603425,2017-01-09,['neo mellow'; 'pop rock'; 'pop'; 'post-teen pop'; 'modern rock'; 'dance pop']
101,Needed Me,Rihanna,602461,2017-01-09,['barbadian pop'; 'pop'; 'dance pop'; 'post-teen pop'; 'urban contemporary']
102,La Bicicleta,Carlos Vives,599097,2017-01-09,['colombian pop'; 'champeta'; 'latin'; 'vallenato'; 'latin pop'; 'tropical']
103,Capsize,FRENSHIP,595894,2017-01-09,['la pop'; 'indie poptimism'; 'electropop'; 'tropical house'; 'pop edm'; 'pop dance']
104,Six Feet Under,The Weeknd,586923,2017-01-09,['canadian pop'; 'canadian contemporary r&b'; 'pop']
105,This Town,Niall Horan,578938,2017-01-09,['pop'; 'post-teen pop'; 'dance pop']
106,7 Years,Lukas Graham,573153,2017-01-09,['scandipop'; 'pop'; 'danish pop']
107,Cake By The Ocean,DNCE,566763,2017-01-09,['pop'; 'post-teen pop'; 'dance pop'; 'pop rock']
108,Dancing On My Own,Calum Scott,553813,2017-01-09,['indie cafe pop'; 'pop'; 'viral pop'; 'neo mellow']
109,Dile Que Tu Me Quieres,Ozuna,548326,2017-01-09,['puerto rican pop'; 'trap latino'; 'reggaeton'; 'latin']
110,Middle,DJ Snake,547271,2017-01-09,['pop'; 'electronic trap'; 'dance pop'; 'edm'; 'pop dance'; 'pop rap']
111,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,542577,2017-01-09,['indie pop rap'; 'oakland hip hop'; 'pop rap'; 'rap'; 'hip hop']
112,Dynamite (feat. Pretty Sister),Nause,542188,2017-01-09,['progressive electro house'; 'swedish pop'; 'edm'; 'pop dance']
113,Ay Mi Dios (feat. Pitbull; Yandel & Chacal),IAmChino,541472,2017-01-09,['cubaton'; 'reggaeton']
114,No Lie,Sean Paul,538296,2017-01-09,['dance pop'; 'dancehall'; 'pop rap'; 'pop']
115,Into You,Ariana Grande,537024,2017-01-09,['pop'; 'post-teen pop'; 'dance pop']
116,Send My Love (To Your New Lover),Adele,533443,2017-01-09,['pop soul'; 'british soul'; 'uk pop'; 'pop']
117,Fast Car,Jonas Blue,530873,2017-01-09,['tropical house'; 'uk dance'; 'pop dance'; 'pop'; 'dance pop'; 'edm']
118,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",Ed Sheeran,529781,2017-01-09,['uk pop'; 'pop']
119,Love On The Brain,Rihanna,529630,2017-01-09,['barbadian pop'; 'pop'; 'dance pop'; 'post-teen pop'; 'urban contemporary']
120,Juju on That Beat (TZ Anthem),Zay Hilfigerrr,526921,2017-01-09,['trap'; 'pop rap'; 'chicago bop'; 'nyc rap'; 'rap'; 'viral trap']
121,You Was Right,Lil Uzi Vert,523333,2017-01-09,['melodic rap'; 'philly rap'; 'rap'; 'trap']
122,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,521707,2017-01-09,['tropical house'; 'new french touch'; 'pop dance']
123,Deu Onda,MC G15,514024,2017-01-09,['funk carioca'; 'funk paulista'; 'funk ostentacao']
124,Shaky Shaky,Daddy Yankee,513747,2017-01-09,['reggaeton'; 'latin'; 'latin hip hop'; 'trap latino']
125,Touch,Little Mix,511444,2017-01-09,['talent show'; 'pop'; 'girl group'; 'post-teen pop'; 'uk pop'; 'dance pop']
126,Love on Me,Galantis,510685,2017-01-09,['pop dance'; 'tropical house'; 'edm'; 'dance pop'; 'pop'; 'electro house']
127,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,508866,2017-01-09,['rap'; 'conscious hip hop'; 'chicago rap'; 'pop rap'; 'hip hop']
128,It's Gotta Be You,Isaiah Firebrace,504936,2017-01-09,['australian pop']
129,pick up the phone,Young Thug,503368,2017-01-09,['rap'; 'melodic rap'; 'trap'; 'atl hip hop'; 'atl trap'; 'pop rap'; 'hip hop'; 'gangster rap']
130,The Greatest,Sia,502662,2017-01-09,['pop'; 'australian dance'; 'australian pop'; 'dance pop']
131,Final Song,MØ,500340,2017-01-09,['electropop'; 'pop'; 'tropical house'; 'dance pop'; 'art pop'; 'danish pop'; 'indie poptimism']
132,Me llamas (feat. Maluma) - Remix,Piso 21,497577,2017-01-09,['reggaeton colombiano'; 'colombian pop'; 'reggaeton'; 'trap latino'; 'latin'; 'latin pop']
133,Lean On (feat. MØ & DJ Snake),Major Lazer,497258,2017-01-09,['moombahton'; 'pop'; 'edm'; 'dance pop'; 'pop dance'; 'pop rap'; 'electro house']
134,Not Going Home (feat. Gia Koka),DVBBS,495269,2017-01-09,['pop dance'; 'edm'; 'canadian electronic'; 'slap house'; 'electro house'; 'tropical house'; 'pop edm'; 'dance pop']
135,Swang,Rae Sremmurd,494940,2017-01-09,['rap'; 'mississippi hip hop'; 'melodic rap'; 'trap'; 'pop rap'; 'southern hip hop'; 'hip hop']
136,September Song,JP Cooper,494437,2017-01-09,['uk pop'; 'pop'; 'neo mellow'; 'indie cafe pop'; 'tropical house'; 'pop rock']
137,Neighbors,J. Cole,490507,2017-01-09,['north carolina hip hop'; 'conscious hip hop'; 'rap'; 'hip hop']
138,Me; Myself & I,G-Eazy,483727,2017-01-09,['indie pop rap'; 'oakland hip hop'; 'pop rap'; 'rap'; 'hip hop']
139,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,481061,2017-01-09,['mexican pop'; 'latin pop'; 'dance pop'; 'latin'; 'pop']
140,Light,San Holo,480507,2017-01-09,['electronic trap'; 'edm'; 'future bass'; 'vapor twitch'; 'pop dance'; 'pop edm'; 'electropop'; 'electro house']
141,Vacaciones,Wisin,471783,2017-01-09,['latin'; 'reggaeton'; 'latin hip hop'; 'trap latino']
142,Lush Life,Zara Larsson,471651,2017-01-09,['pop'; 'scandipop'; 'dance pop'; 'swedish electropop'; 'post-teen pop'; 'tropical house'; 'swedish pop'; 'pop dance'; 'electropop'; 'edm']
143,Don't,Ed Sheeran,466962,2017-01-09,['uk pop'; 'pop']
144,Hello,Adele,466831,2017-01-09,['pop soul'; 'british soul'; 'uk pop'; 'pop']
145,Miss You,James Hersey,464519,2017-01-09,['tropical house']
146,Let It Go,James Bay,458884,2017-01-09,['pop'; 'neo mellow'; 'pop rock'; 'modern rock']
147,OOOUUU,Young M.A,458025,2017-01-09,['nyc rap'; 'lgbtq+ hip hop'; 'rap'; 'trap'; 'pop rap']
148,That's What I Like,Bruno Mars,458015,2017-01-09,['pop'; 'post-teen pop'; 'dance pop']
149,Tenerife Sea,Ed Sheeran,457920,2017-01-09,['uk pop'; 'pop']
150,Stitches,Shawn Mendes,457505,2017-01-09,['pop'; 'canadian pop'; 'viral pop'; 'post-teen pop'; 'dance pop']
151,Taped up Heart (feat. Clara Mae),KREAM,453005,2017-01-09,['pop dance'; 'tropical house'; 'edm'; 'pop edm'; 'house'; 'electro house'; 'deep groove house'; 'dance pop'; 'progressive house']
152,Roses (feat. ROZES),The Chainsmokers,452555,2017-01-09,['pop'; 'pop dance'; 'tropical house'; 'edm'; 'electropop'; 'dance pop']
153,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,451300,2017-01-09,['detroit hip hop'; 'rap'; 'hip hop']
154,Give Me Love,Ed Sheeran,451071,2017-01-09,['uk pop'; 'pop']
155,Sex,Cheat Codes,450964,2017-01-09,['pop dance'; 'tropical house'; 'pop'; 'edm'; 'dance pop'; 'electropop'; 'post-teen pop'; 'electro house'; 'pop edm']
156,Reminder,The Weeknd,450106,2017-01-09,['canadian pop'; 'canadian contemporary r&b'; 'pop']
157,Oh Lord,MiC LOWRY,440228,2017-01-09,['pop r&b'; 'trap soul'; 'post-teen pop'; 'r&b'; 'chill r&b'; 'alternative r&b'; 'urban contemporary'; 'afroswing'; 'dance pop'; 'hip pop']
158,Andas En Mi Cabeza,Chino & Nacho,437736,2017-01-09,['tamaulipas rap']
159,Wake Up Where You Are,State of Sound,436235,2017-01-09,['swedish tropical house'; 'deep tropical house'; 'tropical house']
160,Cake - Challenge Version,Flo Rida,431050,2017-01-09,['miami hip hop'; 'dance pop'; 'pop rap'; 'pop']
161,Ain't My Fault,Zara Larsson,429862,2017-01-09,['pop'; 'scandipop'; 'dance pop'; 'swedish electropop'; 'post-teen pop'; 'tropical house'; 'swedish pop'; 'pop dance'; 'electropop'; 'edm']
162,Rockin’,The Weeknd,428440,2017-01-09,['canadian pop'; 'canadian contemporary r&b'; 'pop']
163,Borro Cassette,Maluma,427439,2017-01-09,['reggaeton colombiano'; 'reggaeton'; 'latin']
164,Million Reasons,Lady Gaga,426504,2017-01-09,['pop'; 'post-teen pop'; 'dance pop']
165,PILLOWTALK,ZAYN,426022,2017-01-09,['pop'; 'post-teen pop'; 'uk pop'; 'dance pop']
166,Die For You,The Weeknd,419851,2017-01-09,['canadian pop'; 'canadian contemporary r&b'; 'pop']
167,What Do You Mean?,Justin Bieber,419764,2017-01-09,['canadian pop'; 'post-teen pop'; 'pop']
168,The Hills,The Weeknd,419605,2017-01-09,['canadian pop'; 'canadian contemporary r&b'; 'pop']
169,Immortal,J. Cole,415773,2017-01-09,['north carolina hip hop'; 'conscious hip hop'; 'rap'; 'hip hop']
170,Love$ick,Mura Masa,414728,2017-01-09,['channel islands indie'; 'vapor soul']
171,Let Me Hold You (Turn Me On),Dante Klein,414538,2017-01-09,['pop edm']
172,Hotline Bling,Drake,407642,2017-01-09,['toronto rap'; 'canadian pop'; 'canadian hip hop'; 'rap'; 'pop rap'; 'hip hop']
173,Cuatro Babys (feat. Trap Capos; Noriel; Bryant Myers & Juhn),Maluma,404250,2017-01-09,['reggaeton colombiano'; 'reggaeton'; 'latin']
174,Jumpman,Drake,404246,2017-01-09,['toronto rap'; 'canadian pop'; 'canadian hip hop'; 'rap'; 'pop rap'; 'hip hop']
175,No Role Modelz,J. Cole,404075,2017-01-09,['north carolina hip hop'; 'conscious hip hop'; 'rap'; 'hip hop']
176,Low Life (feat. The Weeknd),Future,403884,2017-01-09,['rap'; 'atl hip hop'; 'trap'; 'pop rap'; 'southern hip hop']
177,Never Be Like You,Flume,403233,2017-01-09,['australian electropop'; 'downtempo'; 'australian dance'; 'australian indie'; 'edm']
178,You Don't Know Me - Radio Edit,Jax Jones,403063,2017-01-09,['pop dance'; 'uk dance'; 'tropical house'; 'dance pop'; 'pop'; 'house'; 'edm'; 'pop rap'; 'post-teen pop'; 'electro house']
179,Used to This (feat. Drake),Future,401122,2017-01-09,['rap'; 'atl hip hop'; 'trap'; 'pop rap'; 'southern hip hop']
180,Cocoon,Milky Chance,398502,2017-01-09,['german pop']
181,You & Me,Marc E. Bassy,398412,2017-01-09,['pop rap'; 'pop'; 'r&b'; 'electropop'; 'rap']
182,Cool Girl,Tove Lo,394544,2017-01-09,['pop'; 'swedish electropop'; 'electropop'; 'dance pop'; 'metropopolis'; 'swedish synthpop'; 'post-teen pop'; 'swedish pop'; 'pop rap']
183,Moves,Big Sean,392705,2017-01-09,['rap'; 'pop rap'; 'detroit hip hop'; 'trap'; 'southern hip hop'; 'hip hop']
184,Please Don't Go,Joel Adams,392169,2017-01-09,['pop soul'; 'australian pop']
185,goosebumps,Travis Scott,385175,2017-01-09,['slap house'; 'rap']
186,No Money,Galantis,384970,2017-01-09,['pop dance'; 'tropical house'; 'edm'; 'dance pop'; 'pop'; 'electro house']
187,Let Her Go,Passenger,384422,2017-01-09,['folk-pop'; 'neo mellow'; 'pop rock'; 'pop']
188,All of Me,John Legend,380841,2017-01-09,['pop soul'; 'neo soul'; 'pop'; 'r&b'; 'urban contemporary']
189,Party (feat. Usher & Gucci Mane),Chris Brown,379817,2017-01-09,['pop rap'; 'dance pop'; 'pop'; 'r&b'; 'rap']
190,'Till I Collapse,Eminem,379782,2017-01-09,['detroit hip hop'; 'rap'; 'hip hop']
191,Gyal You A Party Animal - Remix,Charly Black,379061,2017-01-09,['dancehall']
192,Secrets,The Weeknd,376198,2017-01-09,['canadian pop'; 'canadian contemporary r&b'; 'pop']
193,Gold,Kiiara,374280,2017-01-09,['electropop'; 'indie poptimism'; 'alt z'; 'pop'; 'dance pop']
194,White Iverson,Post Malone,373667,2017-01-09,['dfw rap'; 'melodic rap'; 'rap']
195,Stay With Me,Sam Smith,373111,2017-01-09,['pop'; 'uk pop'; 'post-teen pop'; 'dance pop']
196,True Colors,The Weeknd,372282,2017-01-09,['canadian pop'; 'canadian contemporary r&b'; 'pop']
197,Stronger,Kanye West,369617,2017-01-09,['chicago rap'; 'rap']
198,The Scientist,Coldplay,368506,2017-01-09,['permanent wave'; 'pop']
199,Hymn for the Weekend,Coldplay,368152,2017-01-09,['permanent wave'; 'pop']
200,Can't Feel My Face,The Weeknd,366972,2017-01-09,['canadian pop'; 'canadian contemporary r&b'; 'pop']
1,Shape of You,Ed Sheeran,7145757,2017-01-10,['uk pop'; 'pop']
2,Castle on the Hill,Ed Sheeran,4608104,2017-01-10,['uk pop'; 'pop']
3,Starboy,The Weeknd,3424457,2017-01-10,['canadian pop'; 'canadian contemporary r&b'; 'pop']
4,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3157514,2017-01-10,['pop'; 'post-teen pop'; 'uk pop'; 'dance pop']
5,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,3094116,2017-01-10,['pop'; 'uk dance'; 'dance pop'; 'uk funky'; 'tropical house'; 'pop dance'; 'post-teen pop'; 'edm']
6,Closer,The Chainsmokers,2880750,2017-01-10,['pop'; 'pop dance'; 'tropical house'; 'edm'; 'electropop'; 'dance pop']
7,Say You Won't Let Go,James Arthur,2636733,2017-01-10,['pop'; 'uk pop'; 'talent show'; 'post-teen pop']
8,Don't Wanna Know,Maroon 5,2559976,2017-01-10,['pop'; 'pop rock']
9,I Feel It Coming,The Weeknd,2512007,2017-01-10,['canadian pop'; 'canadian contemporary r&b'; 'pop']
10,Fake Love,Drake,2462919,2017-01-10,['toronto rap'; 'canadian pop'; 'canadian hip hop'; 'rap'; 'pop rap'; 'hip hop']
11,Bad and Boujee (feat. Lil Uzi Vert),Migos,2361306,2017-01-10,['rap'; 'atl hip hop'; 'trap'; 'pop rap']
12,Let Me Love You,DJ Snake,2321582,2017-01-10,['pop'; 'electronic trap'; 'dance pop'; 'edm'; 'pop dance'; 'pop rap']
13,24K Magic,Bruno Mars,2204722,2017-01-10,['pop'; 'post-teen pop'; 'dance pop']
14,Call On Me - Ryan Riback Extended Remix,Starley,2148416,2017-01-10,['aussietronica'; 'tropical house'; 'pop dance']
15,Chantaje (feat. Maluma),Shakira,2033400,2017-01-10,['colombian pop'; 'dance pop'; 'latin pop'; 'pop'; 'latin']
16,Just Hold On,Steve Aoki,2025561,2017-01-10,['edm'; 'pop dance'; 'electro house'; 'tropical house'; 'dance pop'; 'pop']
17,Black Beatles,Rae Sremmurd,1989506,2017-01-10,['rap'; 'mississippi hip hop'; 'melodic rap'; 'trap'; 'pop rap'; 'southern hip hop'; 'hip hop']
18,Bad Things (with Camila Cabello),Machine Gun Kelly,1951280,2017-01-10,['ohio hip hop'; 'pop rap']
19,Side To Side,Ariana Grande,1791497,2017-01-10,['pop'; 'post-teen pop'; 'dance pop']
20,One Dance,Drake,1771930,2017-01-10,['toronto rap'; 'canadian pop'; 'canadian hip hop'; 'rap'; 'pop rap'; 'hip hop']
21,Cold Water (feat. Justin Bieber & MØ),Major Lazer,1768821,2017-01-10,['moombahton'; 'pop'; 'edm'; 'dance pop'; 'pop dance'; 'pop rap'; 'electro house']
22,In the Name of Love,Martin Garrix,1739773,2017-01-10,['dutch edm'; 'pop dance'; 'edm'; 'tropical house'; 'pop'; 'progressive house'; 'dance pop']
23,Mercy,Shawn Mendes,1661121,2017-01-10,['pop'; 'canadian pop'; 'viral pop'; 'post-teen pop'; 'dance pop']
24,All We Know,The Chainsmokers,1571707,2017-01-10,['pop'; 'pop dance'; 'tropical house'; 'edm'; 'electropop'; 'dance pop']
25,Starving,Hailee Steinfeld,1503644,2017-01-10,['pop'; 'post-teen pop'; 'dance pop']
26,All Night,The Vamps,1456278,2017-01-10,['pop'; 'post-teen pop'; 'boy band'; 'dance pop']
27,My Way,Calvin Harris,1423721,2017-01-10,['uk dance'; 'pop'; 'dance pop'; 'edm'; 'house'; 'progressive house'; 'pop dance'; 'electro house']
28,I Would Like,Zara Larsson,1418611,2017-01-10,['pop'; 'scandipop'; 'dance pop'; 'swedish electropop'; 'post-teen pop'; 'tropical house'; 'swedish pop'; 'pop dance'; 'electropop'; 'edm']
29,Shed a Light,Robin Schulz,1411099,2017-01-10,['german dance'; 'tropical house'; 'deep euro house'; 'pop dance'; 'deep house'; 'edm'; 'pop'; 'dance pop']
30,Scars To Your Beautiful,Alessia Cara,1404044,2017-01-10,['pop'; 'post-teen pop'; 'canadian pop'; 'canadian contemporary r&b'; 'dance pop'; 'electropop']
31,"How Far I'll Go - From ""Moana""",Alessia Cara,1386964,2017-01-10,['pop'; 'post-teen pop'; 'canadian pop'; 'canadian contemporary r&b'; 'dance pop'; 'electropop']
32,Now and Later,Sage The Gemini,1380826,2017-01-10,['pop rap'; 'hyphy'; 'dance pop'; 'southern hip hop'; 'trap'; 'rap']
33,Heathens,Twenty One Pilots,1376080,2017-01-10,['modern rock'; 'rock']
34,Love Me Now,John Legend,1364016,2017-01-10,['pop soul'; 'neo soul'; 'pop'; 'r&b'; 'urban contemporary']
35,Hear Me Now,Alok,1354908,2017-01-10,['pop nacional'; 'slap house'; 'electro house']
36,By Your Side,Jonas Blue,1340982,2017-01-10,['tropical house'; 'uk dance'; 'pop dance'; 'pop'; 'dance pop'; 'edm']
37,Treat You Better,Shawn Mendes,1318833,2017-01-10,['pop'; 'canadian pop'; 'viral pop'; 'post-teen pop'; 'dance pop']
38,Don't Let Me Down (feat. Daya),The Chainsmokers,1247233,2017-01-10,['pop'; 'pop dance'; 'tropical house'; 'edm'; 'electropop'; 'dance pop']
39,Reggaetón Lento (Bailemos),CNCO,1232937,2017-01-10,['boy band'; 'latin pop'; 'reggaeton'; 'latin']
40,Alone,Alan Walker,1180254,2017-01-10,['pop dance'; 'electro house']
41,Photograph,Ed Sheeran,1158157,2017-01-10,['uk pop'; 'pop']
42,Caroline,Aminé,1154976,2017-01-10,['portland hip hop'; 'rap'; 'pop rap'; 'hip hop'; 'underground hip hop']
43,Bounce Back,Big Sean,1125794,2017-01-10,['rap'; 'pop rap'; 'detroit hip hop'; 'trap'; 'southern hip hop'; 'hip hop']
44,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,1106365,2017-01-10,['pop'; 'viral pop'; 'post-teen pop'; 'dance pop']
45,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1095775,2017-01-10,['dance pop'; 'pop']
46,The Mack,Nevada,1067215,2017-01-10,['eurodance']
47,The Greatest (feat. Kendrick Lamar),Sia,1052629,2017-01-10,['pop'; 'australian dance'; 'australian pop'; 'dance pop']
48,Cheap Thrills,Sia,1049335,2017-01-10,['pop'; 'australian dance'; 'australian pop'; 'dance pop']
49,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,1030767,2017-01-10,['virginia hip hop'; 'alternative r&b'; 'underground hip hop'; 'trap'; 'pop rap'; 'rap']
50,Safari,J Balvin,1018770,2017-01-10,['reggaeton colombiano'; 'reggaeton'; 'trap latino'; 'latin']
51,Solo Dance,Martin Jensen,996217,2017-01-10,['tropical house'; 'pop dance'; 'danish electronic'; 'edm'; 'dance pop'; 'pop edm'; 'deep house'; 'pop'; 'electro house']
52,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,935107,2017-01-10,['pop rap'; 'dance pop'; 'pop']
53,All Time Low,Jon Bellion,924362,2017-01-10,['pop rap']
54,Human,Rag'n'Bone Man,908103,2017-01-10,['neo soul']
55,Water Under the Bridge,Adele,890198,2017-01-10,['pop soul'; 'british soul'; 'uk pop'; 'pop']
56,Make Me (Cry),Noah Cyrus,878936,2017-01-10,['pop'; 'post-teen pop'; 'alt z'; 'dance pop']
57,Party Monster,The Weeknd,865009,2017-01-10,['canadian pop'; 'canadian contemporary r&b'; 'pop']
58,Thinking out Loud,Ed Sheeran,855629,2017-01-10,['uk pop'; 'pop']
59,Sexual,NEIKED,852477,2017-01-10,['scandipop']
60,Vente Pa' Ca (feat. Maluma),Ricky Martin,849044,2017-01-10,['latin pop'; 'puerto rican pop'; 'mexican pop'; 'latin'; 'dance pop']
61,Deja Vu,J. Cole,842006,2017-01-10,['north carolina hip hop'; 'conscious hip hop'; 'rap'; 'hip hop']
62,Otra vez (feat. J Balvin),Zion & Lennox,840300,2017-01-10,['latin hip hop'; 'reggaeton'; 'latin'; 'trap latino'; 'reggaeton flow']
63,This Is What You Came For (feat. Rihanna),Calvin Harris,836393,2017-01-10,['uk dance'; 'pop'; 'dance pop'; 'edm'; 'house'; 'progressive house'; 'pop dance'; 'electro house']
64,Sunset Lover,Petit Biscuit,817050,2017-01-10,['new french touch'; 'tropical house']
65,Lot to Learn,Luke Christopher,812396,2017-01-10,['indie pop rap'; 'pop rap']
66,Ride,Twenty One Pilots,774474,2017-01-10,['modern rock'; 'rock']
67,Too Good,Drake,773217,2017-01-10,['toronto rap'; 'canadian pop'; 'canadian hip hop'; 'rap'; 'pop rap'; 'hip hop']
68,Don't Leave,Snakehips,771848,2017-01-10,['tropical house'; 'edm'; 'electropop'; 'pop'; 'pop dance'; 'indie poptimism'; 'dance pop']
69,Perfect Strangers,Jonas Blue,771105,2017-01-10,['tropical house'; 'uk dance'; 'pop dance'; 'pop'; 'dance pop'; 'edm']
70,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,755296,2017-01-10,['pop'; 'post-teen pop'; 'dance pop'; 'girl group'; 'talent show']
71,i hate u; i love u (feat. olivia o'brien),gnash,751067,2017-01-10,['indie cafe pop'; 'pop'; 'alt z'; 'social media pop'; 'sad rap'; 'electropop'; 'pop rap']
72,Stressed Out,Twenty One Pilots,742979,2017-01-10,['modern rock'; 'rock']
73,Setting Fires,The Chainsmokers,742427,2017-01-10,['pop'; 'pop dance'; 'tropical house'; 'edm'; 'electropop'; 'dance pop']
74,I Got You,Bebe Rexha,732621,2017-01-10,['pop'; 'dance pop'; 'post-teen pop'; 'electropop']
75,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,718944,2017-01-10,['shiver pop'; 'downtempo'; 'pop'; 'post-teen pop']
76,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,715349,2017-01-10,['san diego rap']
77,Faded,Alan Walker,714684,2017-01-10,['pop dance'; 'electro house']
78,Panda,Desiigner,711699,2017-01-10,['viral trap'; 'trap'; 'rap'; 'pop rap']
79,iSpy (feat. Lil Yachty),KYLE,711037,2017-01-10,['pop rap'; 'rap'; 'social media pop']
80,Love Yourself,Justin Bieber,697432,2017-01-10,['canadian pop'; 'post-teen pop'; 'pop']
81,X (feat. Future),21 Savage,694128,2017-01-10,['atl hip hop'; 'rap'; 'trap'; 'hip hop']
